Frequency (MHz),Intensity,Center Freq,Cavity Position,,,,,,,,,,
12038.8,0.00010161,,,,,,,,,,,,
12038.85,7.11E-05,,,,,,,,,,,,
12038.9,2.74E-05,,,,,,,,,,,,
12038.95,3.00E-05,,,,,,,,,,,,
12039,6.53E-05,,,,,,,,,,,,
12039.05,5.29E-05,,,,,,,,,,,,
12039.1,5.27E-05,,,,,,,,,,,,
12039.15,6.54E-05,,,,,,,,,,,,
12039.2,6.47E-05,,,,,,,,,,,,
12039.25,6.78E-05,,,,,,,,,,,,
12039.25,8.21E-05,,,,,,,,,,,,
12039.3,8.65E-05,,,,,,,,,,,,
12039.35,6.77E-05,,,,,,,,,,,,
12039.4,6.91E-05,,,,,,,,,,,,
12039.45,8.46E-05,,,,,,,,,,,,
12039.5,6.89E-05,,,,,,,,,,,,
12039.55,4.45E-05,,,,,,,,,,,,
12039.6,5.21E-05,,,,,,,,,,,,
12039.65,6.31E-05,,,,,,,,,,,,
12039.7,5.65E-05,,,,,,,,,,,,
12039.75,4.17E-05,,,,,,,,,,,,
12039.75,6.90E-05,,,,,,,,,,,,
12039.8,4.30E-05,,,,,,,,,,,,
12039.85,2.72E-05,,,,,,,,,,,,
12039.9,1.84E-05,,,,,,,,,,,,
12039.95,1.10E-05,,,,,,,,,,,,
12040,2.69E-06,,,,,,,,,,,,
12040.05,4.25E-05,,,,,,,,,,,,
12040.1,7.69E-05,,,,,,,,,,,,
12040.15,7.14E-05,,,,,,,,,,,,
12040.2,6.44E-05,,,,,,,,,,,,
12040.25,6.37E-05,,,,,,,,,,,,
12040.25,5.05E-05,,,,,,,,,,,,
12040.3,3.66E-05,,,,,,,,,,,,
12040.35,4.33E-05,,,,,,,,,,,,
12040.4,5.67E-05,,,,,,,,,,,,
12040.45,4.18E-05,,,,,,,,,,,,
12040.5,4.84E-05,,,,,,,,,,,,
12040.55,3.86E-05,,,,,,,,,,,,
12040.6,4.03E-05,,,,,,,,,,,,
12040.65,8.01E-06,,,,,,,,,,,,
12040.7,7.56E-05,,,,,,,,,,,,
12040.75,0.000113819,,,,,,,,,,,,
12040.75,4.86E-05,,,,,,,,,,,,
12040.8,2.76E-05,,,,,,,,,,,,
12040.85,2.36E-05,,,,,,,,,,,,
12040.9,2.57E-05,,,,,,,,,,,,
12040.95,2.27E-05,,,,,,,,,,,,
12041,2.20E-05,,,,,,,,,,,,
12041.05,2.37E-05,,,,,,,,,,,,
12041.1,3.00E-05,,,,,,,,,,,,
12041.15,3.01E-05,,,,,,,,,,,,
12041.2,2.28E-05,,,,,,,,,,,,
12041.25,3.75E-05,,,,,,,,,,,,
12041.25,7.09E-06,,,,,,,,,,,,
12041.3,1.00E-05,,,,,,,,,,,,
12041.35,2.60E-05,,,,,,,,,,,,
12041.4,2.90E-05,,,,,,,,,,,,
12041.45,2.13E-05,,,,,,,,,,,,
12041.5,7.00E-05,,,,,,,,,,,,
12041.55,6.02E-05,,,,,,,,,,,,
12041.6,3.29E-05,,,,,,,,,,,,
12041.65,1.61E-05,,,,,,,,,,,,
12041.7,3.75E-05,,,,,,,,,,,,
12041.75,4.90E-05,,,,,,,,,,,,
12041.75,8.72E-05,,,,,,,,,,,,
12041.8,0.000111981,,,,,,,,,,,,
12041.85,8.62E-05,,,,,,,,,,,,
12041.9,1.20E-05,,,,,,,,,,,,
12041.95,7.63E-05,,,,,,,,,,,,
12042,9.49E-05,,,,,,,,,,,,
12042.05,6.74E-05,,,,,,,,,,,,
12042.1,4.19E-05,,,,,,,,,,,,
12042.15,1.03E-05,,,,,,,,,,,,
12042.2,1.00E-05,,,,,,,,,,,,
12042.25,3.23E-05,,,,,,,,,,,,
12042.25,6.07E-05,,,,,,,,,,,,
12042.3,3.56E-05,,,,,,,,,,,,
12042.35,2.83E-05,,,,,,,,,,,,
12042.4,4.65E-05,,,,,,,,,,,,
12042.45,5.06E-05,,,,,,,,,,,,
12042.5,2.90E-05,,,,,,,,,,,,
12042.55,1.35E-05,,,,,,,,,,,,
12042.6,5.32E-05,,,,,,,,,,,,
12042.65,8.22E-05,,,,,,,,,,,,
12042.7,6.65E-05,,,,,,,,,,,,
12042.75,2.75E-05,,,,,,,,,,,,
12042.75,0.000116823,,,,,,,,,,,,
12042.8,9.48E-05,,,,,,,,,,,,
12042.85,5.89E-05,,,,,,,,,,,,
12042.9,5.98E-05,,,,,,,,,,,,
12042.95,6.25E-05,,,,,,,,,,,,
12043,6.67E-05,,,,,,,,,,,,
12043.05,7.03E-05,,,,,,,,,,,,
12043.1,5.74E-05,,,,,,,,,,,,
12043.15,5.51E-05,,,,,,,,,,,,
12043.2,8.94E-05,,,,,,,,,,,,
12043.25,0.000122319,,,,,,,,,,,,
12043.25,3.63E-05,,,,,,,,,,,,
12043.3,3.31E-05,,,,,,,,,,,,
12043.35,6.00E-05,,,,,,,,,,,,
12043.4,8.97E-05,,,,,,,,,,,,
12043.45,8.55E-05,,,,,,,,,,,,
12043.5,7.14E-05,,,,,,,,,,,,
12043.55,6.62E-05,,,,,,,,,,,,
12043.6,2.73E-05,,,,,,,,,,,,
12043.65,2.03E-05,,,,,,,,,,,,
12043.7,1.73E-05,,,,,,,,,,,,
12043.75,1.66E-05,,,,,,,,,,,,
12043.75,4.43E-05,,,,,,,,,,,,
12043.8,2.13E-05,,,,,,,,,,,,
12043.85,5.46E-05,,,,,,,,,,,,
12043.9,6.10E-05,,,,,,,,,,,,
12043.95,1.24E-05,,,,,,,,,,,,
12044,4.36E-05,,,,,,,,,,,,
12044.05,5.31E-05,,,,,,,,,,,,
12044.1,4.32E-05,,,,,,,,,,,,
12044.15,3.61E-05,,,,,,,,,,,,
12044.2,5.34E-05,,,,,,,,,,,,
12044.25,7.16E-05,,,,,,,,,,,,
12044.25,0.000105484,,,,,,,,,,,,
12044.3,5.01E-05,,,,,,,,,,,,
12044.35,4.42E-05,,,,,,,,,,,,
12044.4,7.18E-05,,,,,,,,,,,,
12044.45,6.95E-05,,,,,,,,,,,,
12044.5,2.56E-05,,,,,,,,,,,,
12044.55,3.88E-05,,,,,,,,,,,,
12044.6,5.45E-05,,,,,,,,,,,,
12044.65,4.83E-05,,,,,,,,,,,,
12044.7,5.74E-05,,,,,,,,,,,,
12044.75,5.64E-05,,,,,,,,,,,,
12044.75,2.25E-05,,,,,,,,,,,,
12044.8,8.45E-05,,,,,,,,,,,,
12044.85,0.00014325,,,,,,,,,,,,
12044.9,0.000151692,,,,,,,,,,,,
12044.95,0.000110992,,,,,,,,,,,,
12045,4.89E-05,,,,,,,,,,,,
12045.05,5.24E-05,,,,,,,,,,,,
12045.1,9.11E-05,,,,,,,,,,,,
12045.15,6.25E-05,,,,,,,,,,,,
12045.2,4.70E-05,,,,,,,,,,,,
12045.25,6.68E-05,,,,,,,,,,,,
12045.25,4.51E-05,,,,,,,,,,,,
12045.3,4.02E-05,,,,,,,,,,,,
12045.35,3.21E-05,,,,,,,,,,,,
12045.4,1.31E-05,,,,,,,,,,,,
12045.45,2.33E-05,,,,,,,,,,,,
12045.5,5.37E-05,,,,,,,,,,,,
12045.55,5.65E-05,,,,,,,,,,,,
12045.6,2.71E-05,,,,,,,,,,,,
12045.65,3.26E-05,,,,,,,,,,,,
12045.7,5.05E-05,,,,,,,,,,,,
12045.75,6.30E-05,,,,,,,,,,,,
12045.75,4.89E-05,,,,,,,,,,,,
12045.8,6.44E-05,,,,,,,,,,,,
12045.85,7.34E-05,,,,,,,,,,,,
12045.9,6.35E-05,,,,,,,,,,,,
12045.95,7.14E-05,,,,,,,,,,,,
12046,4.18E-05,,,,,,,,,,,,
12046.05,2.31E-05,,,,,,,,,,,,
12046.1,6.47E-05,,,,,,,,,,,,
12046.15,5.86E-05,,,,,,,,,,,,
12046.2,3.92E-05,,,,,,,,,,,,
12046.25,4.82E-05,,,,,,,,,,,,
12046.25,4.16E-05,,,,,,,,,,,,
12046.3,3.68E-05,,,,,,,,,,,,
12046.35,3.13E-05,,,,,,,,,,,,
12046.4,3.42E-05,,,,,,,,,,,,
12046.45,2.64E-05,,,,,,,,,,,,
12046.5,4.32E-05,,,,,,,,,,,,
12046.55,7.76E-05,,,,,,,,,,,,
12046.6,4.44E-05,,,,,,,,,,,,
12046.65,8.37E-06,,,,,,,,,,,,
12046.7,8.37E-06,,,,,,,,,,,,
12046.75,5.60E-05,,,,,,,,,,,,
12046.75,0.000128623,,,,,,,,,,,,
12046.8,0.000112266,,,,,,,,,,,,
12046.85,7.50E-05,,,,,,,,,,,,
12046.9,3.48E-05,,,,,,,,,,,,
12046.95,3.62E-06,,,,,,,,,,,,
12047,3.34E-05,,,,,,,,,,,,
12047.05,6.94E-05,,,,,,,,,,,,
12047.1,9.78E-05,,,,,,,,,,,,
12047.15,0.00010022,,,,,,,,,,,,
12047.2,7.79E-05,,,,,,,,,,,,
12047.25,6.06E-05,,,,,,,,,,,,
12047.25,5.66E-05,,,,,,,,,,,,
12047.3,3.18E-05,,,,,,,,,,,,
12047.35,5.01E-05,,,,,,,,,,,,
12047.4,5.22E-05,,,,,,,,,,,,
12047.45,3.34E-05,,,,,,,,,,,,
12047.5,1.36E-05,,,,,,,,,,,,
12047.55,9.45E-06,,,,,,,,,,,,
12047.6,2.96E-05,,,,,,,,,,,,
12047.65,3.07E-05,,,,,,,,,,,,
12047.7,6.11E-06,,,,,,,,,,,,
12047.75,2.10E-05,,,,,,,,,,,,
12047.75,3.41E-05,,,,,,,,,,,,
12047.8,4.26E-05,,,,,,,,,,,,
12047.85,3.34E-05,,,,,,,,,,,,
12047.9,6.58E-05,,,,,,,,,,,,
12047.95,0.000114563,,,,,,,,,,,,
12048,0.000108609,,,,,,,,,,,,
12048.05,8.85E-05,,,,,,,,,,,,
12048.1,4.47E-05,,,,,,,,,,,,
12048.15,3.36E-05,,,,,,,,,,,,
12048.2,3.35E-05,,,,,,,,,,,,
12048.25,1.75E-05,,,,,,,,,,,,
12048.25,0.000130959,,,,,,,,,,,,
12048.3,0.000151319,,,,,,,,,,,,
12048.35,0.000120381,,,,,,,,,,,,
12048.4,7.51E-05,,,,,,,,,,,,
12048.45,4.00E-05,,,,,,,,,,,,
12048.5,3.95E-05,,,,,,,,,,,,
12048.55,5.59E-05,,,,,,,,,,,,
12048.6,3.63E-05,,,,,,,,,,,,
12048.65,4.43E-05,,,,,,,,,,,,
12048.7,7.73E-05,,,,,,,,,,,,
12048.75,6.19E-05,,,,,,,,,,,,
12048.75,0.000122871,,,,,,,,,,,,
12048.8,7.91E-05,,,,,,,,,,,,
12048.85,6.82E-05,,,,,,,,,,,,
12048.9,8.65E-05,,,,,,,,,,,,
12048.95,9.86E-05,,,,,,,,,,,,
12049,6.69E-05,,,,,,,,,,,,
12049.05,1.23E-05,,,,,,,,,,,,
12049.1,6.09E-05,,,,,,,,,,,,
12049.15,4.11E-05,,,,,,,,,,,,
12049.2,6.58E-05,,,,,,,,,,,,
12049.25,9.98E-05,,,,,,,,,,,,
12049.25,4.31E-05,,,,,,,,,,,,
12049.3,3.34E-05,,,,,,,,,,,,
12049.35,2.63E-05,,,,,,,,,,,,
12049.4,6.60E-05,,,,,,,,,,,,
12049.45,4.48E-05,,,,,,,,,,,,
12049.5,5.56E-05,,,,,,,,,,,,
12049.55,5.28E-05,,,,,,,,,,,,
12049.6,1.64E-05,,,,,,,,,,,,
12049.65,2.40E-05,,,,,,,,,,,,
12049.7,3.49E-06,,,,,,,,,,,,
12049.75,2.60E-05,,,,,,,,,,,,
12049.75,7.34E-05,,,,,,,,,,,,
12049.8,5.75E-05,,,,,,,,,,,,
12049.85,6.84E-05,,,,,,,,,,,,
12049.9,8.19E-05,,,,,,,,,,,,
12049.95,7.05E-05,,,,,,,,,,,,
12050,6.22E-05,,,,,,,,,,,,
12050.05,4.26E-05,,,,,,,,,,,,
12050.1,3.03E-05,,,,,,,,,,,,
12050.15,3.39E-05,,,,,,,,,,,,
12050.2,5.39E-05,,,,,,,,,,,,
12050.25,9.11E-05,,,,,,,,,,,,
12050.25,7.91E-05,,,,,,,,,,,,
12050.3,0.000102634,,,,,,,,,,,,
12050.35,8.26E-05,,,,,,,,,,,,
12050.4,4.98E-05,,,,,,,,,,,,
12050.45,4.91E-05,,,,,,,,,,,,
12050.5,6.81E-05,,,,,,,,,,,,
12050.55,6.21E-05,,,,,,,,,,,,
12050.6,3.53E-05,,,,,,,,,,,,
12050.65,9.66E-05,,,,,,,,,,,,
12050.7,9.60E-05,,,,,,,,,,,,
12050.75,5.39E-05,,,,,,,,,,,,
12050.75,0.000102512,,,,,,,,,,,,
12050.8,8.22E-05,,,,,,,,,,,,
12050.85,4.78E-05,,,,,,,,,,,,
12050.9,5.09E-05,,,,,,,,,,,,
12050.95,6.56E-05,,,,,,,,,,,,
12051,6.21E-05,,,,,,,,,,,,
12051.05,6.42E-05,,,,,,,,,,,,
12051.1,7.44E-05,,,,,,,,,,,,
12051.15,3.61E-05,,,,,,,,,,,,
12051.2,1.77E-05,,,,,,,,,,,,
12051.25,2.24E-05,,,,,,,,,,,,
12051.25,5.70E-05,,,,,,,,,,,,
12051.3,6.34E-05,,,,,,,,,,,,
12051.35,0.00011105,,,,,,,,,,,,
12051.4,0.000113203,,,,,,,,,,,,
12051.45,8.75E-05,,,,,,,,,,,,
12051.5,7.27E-05,,,,,,,,,,,,
12051.55,7.76E-05,,,,,,,,,,,,
12051.6,7.32E-05,,,,,,,,,,,,
12051.65,4.78E-05,,,,,,,,,,,,
12051.7,2.46E-05,,,,,,,,,,,,
12051.75,6.26E-05,,,,,,,,,,,,
12051.75,8.44E-05,,,,,,,,,,,,
12051.8,5.51E-05,,,,,,,,,,,,
12051.85,3.15E-05,,,,,,,,,,,,
12051.9,7.25E-06,,,,,,,,,,,,
12051.95,2.71E-05,,,,,,,,,,,,
12052,3.70E-05,,,,,,,,,,,,
12052.05,5.58E-05,,,,,,,,,,,,
12052.1,0.000124285,,,,,,,,,,,,
12052.15,0.000157471,,,,,,,,,,,,
12052.2,0.000121502,,,,,,,,,,,,
12052.25,4.92E-05,,,,,,,,,,,,
12052.25,6.50E-05,,,,,,,,,,,,
12052.3,1.61E-05,,,,,,,,,,,,
12052.35,2.76E-05,,,,,,,,,,,,
12052.4,2.21E-05,,,,,,,,,,,,
12052.45,2.27E-05,,,,,,,,,,,,
12052.5,5.81E-05,,,,,,,,,,,,
12052.55,8.36E-05,,,,,,,,,,,,
12052.6,7.62E-05,,,,,,,,,,,,
12052.65,3.04E-05,,,,,,,,,,,,
12052.7,6.73E-05,,,,,,,,,,,,
12052.75,0.000123915,,,,,,,,,,,,
12052.75,7.94E-05,,,,,,,,,,,,
12052.8,5.26E-05,,,,,,,,,,,,
12052.85,8.97E-06,,,,,,,,,,,,
12052.9,4.22E-05,,,,,,,,,,,,
12052.95,2.05E-05,,,,,,,,,,,,
12053,3.33E-05,,,,,,,,,,,,
12053.05,7.34E-05,,,,,,,,,,,,
12053.1,0.000104163,,,,,,,,,,,,
12053.15,0.000108566,,,,,,,,,,,,
12053.2,7.23E-05,,,,,,,,,,,,
12053.25,4.61E-05,,,,,,,,,,,,
12053.25,6.63E-05,,,,,,,,,,,,
12053.3,6.95E-05,,,,,,,,,,,,
12053.35,1.85E-05,,,,,,,,,,,,
12053.4,3.87E-05,,,,,,,,,,,,
12053.45,4.61E-05,,,,,,,,,,,,
12053.5,7.26E-05,,,,,,,,,,,,
12053.55,4.79E-05,,,,,,,,,,,,
12053.6,3.37E-05,,,,,,,,,,,,
12053.65,1.88E-05,,,,,,,,,,,,
12053.7,3.20E-05,,,,,,,,,,,,
12053.75,5.66E-05,,,,,,,,,,,,
12053.75,4.53E-05,,,,,,,,,,,,
12053.8,1.48E-05,,,,,,,,,,,,
12053.85,2.47E-05,,,,,,,,,,,,
12053.9,4.48E-05,,,,,,,,,,,,
12053.95,6.29E-05,,,,,,,,,,,,
12054,6.91E-05,,,,,,,,,,,,
12054.05,4.64E-05,,,,,,,,,,,,
12054.1,5.41E-05,,,,,,,,,,,,
12054.15,4.60E-05,,,,,,,,,,,,
12054.2,3.14E-05,,,,,,,,,,,,
12054.25,3.79E-05,,,,,,,,,,,,
12054.25,3.04E-05,,,,,,,,,,,,
12054.3,1.87E-05,,,,,,,,,,,,
12054.35,1.32E-05,,,,,,,,,,,,
12054.4,3.25E-05,,,,,,,,,,,,
12054.45,1.71E-05,,,,,,,,,,,,
12054.5,4.64E-05,,,,,,,,,,,,
12054.55,7.82E-05,,,,,,,,,,,,
12054.6,8.75E-05,,,,,,,,,,,,
12054.65,7.24E-05,,,,,,,,,,,,
12054.7,2.97E-05,,,,,,,,,,,,
12054.75,2.66E-05,,,,,,,,,,,,
12054.75,6.87E-05,,,,,,,,,,,,
12054.8,6.38E-05,,,,,,,,,,,,
12054.85,7.75E-05,,,,,,,,,,,,
12054.9,8.66E-05,,,,,,,,,,,,
12054.95,0.000102575,,,,,,,,,,,,
12055,0.00010314,,,,,,,,,,,,
12055.05,0.000112677,,,,,,,,,,,,
12055.1,0.000106478,,,,,,,,,,,,
12055.15,4.35E-05,,,,,,,,,,,,
12055.2,4.41E-05,,,,,,,,,,,,
12055.25,8.17E-05,,,,,,,,,,,,
12055.25,9.25E-05,,,,,,,,,,,,
12055.3,0.000106223,,,,,,,,,,,,
12055.35,0.000101044,,,,,,,,,,,,
12055.4,5.04E-05,,,,,,,,,,,,
12055.45,2.37E-05,,,,,,,,,,,,
12055.5,5.04E-05,,,,,,,,,,,,
12055.55,6.04E-05,,,,,,,,,,,,
12055.6,6.88E-05,,,,,,,,,,,,
12055.65,5.52E-05,,,,,,,,,,,,
12055.7,7.90E-05,,,,,,,,,,,,
12055.75,0.000112001,,,,,,,,,,,,
12055.75,7.69E-05,,,,,,,,,,,,
12055.8,0.000105089,,,,,,,,,,,,
12055.85,0.000131923,,,,,,,,,,,,
12055.9,0.000109388,,,,,,,,,,,,
12055.95,4.05E-05,,,,,,,,,,,,
12056,1.80E-05,,,,,,,,,,,,
12056.05,2.92E-05,,,,,,,,,,,,
12056.1,3.75E-05,,,,,,,,,,,,
12056.15,4.41E-05,,,,,,,,,,,,
12056.2,2.57E-05,,,,,,,,,,,,
12056.25,3.96E-05,,,,,,,,,,,,
12056.25,7.98E-05,,,,,,,,,,,,
12056.3,5.73E-05,,,,,,,,,,,,
12056.35,3.80E-05,,,,,,,,,,,,
12056.4,5.11E-05,,,,,,,,,,,,
12056.45,0.000112386,,,,,,,,,,,,
12056.5,7.12E-05,,,,,,,,,,,,
12056.55,7.97E-05,,,,,,,,,,,,
12056.6,0.00012949,,,,,,,,,,,,
12056.65,0.000129265,,,,,,,,,,,,
12056.7,0.000109083,,,,,,,,,,,,
12056.75,8.61E-05,,,,,,,,,,,,
12056.75,6.46E-05,,,,,,,,,,,,
12056.8,6.89E-05,,,,,,,,,,,,
12056.85,4.60E-05,,,,,,,,,,,,
12056.9,4.34E-05,,,,,,,,,,,,
12056.95,5.98E-05,,,,,,,,,,,,
12057,0.000131491,,,,,,,,,,,,
12057.05,0.000183523,,,,,,,,,,,,
12057.1,0.000212567,,,,,,,,,,,,
12057.15,0.000214923,,,,,,,,,,,,
12057.2,0.000153071,,,,,,,,,,,,
12057.25,5.19E-05,,,,,,,,,,,,
12057.25,8.47E-05,,,,,,,,,,,,
12057.3,0.000104597,,,,,,,,,,,,
12057.35,0.000103276,,,,,,,,,,,,
12057.4,9.53E-05,,,,,,,,,,,,
12057.45,0.000124561,,,,,,,,,,,,
12057.5,0.000188262,,,,,,,,,,,,
12057.55,0.000207393,,,,,,,,,,,,
12057.6,0.00015239,,,,,,,,,,,,
12057.65,8.18E-05,,,,,,,,,,,,
12057.7,0.000101319,,,,,,,,,,,,
12057.75,9.24E-05,,,,,,,,,,,,
12057.75,6.78E-05,,,,,,,,,,,,
12057.8,4.50E-05,,,,,,,,,,,,
12057.85,2.80E-05,,,,,,,,,,,,
12057.9,4.73E-05,,,,,,,,,,,,
12057.95,7.71E-05,,,,,,,,,,,,
12058,7.71E-05,,,,,,,,,,,,
12058.05,9.89E-05,,,,,,,,,,,,
12058.1,0.00010474,,,,,,,,,,,,
12058.15,5.76E-05,,,,,,,,,,,,
12058.2,5.39E-05,,,,,,,,,,,,
12058.25,9.71E-05,,,,,,,,,,,,
12058.25,6.79E-05,,,,,,,,,,,,
12058.3,6.84E-05,,,,,,,,,,,,
12058.35,6.43E-05,,,,,,,,,,,,
12058.4,8.99E-05,,,,,,,,,,,,
12058.45,0.00015087,,,,,,,,,,,,
12058.5,0.000204912,,,,,,,,,,,,
12058.55,0.000188727,,,,,,,,,,,,
12058.6,0.000107948,,,,,,,,,,,,
12058.65,2.17E-05,,,,,,,,,,,,
12058.7,3.12E-05,,,,,,,,,,,,
12058.75,3.40E-05,,,,,,,,,,,,
12058.75,0.000112775,,,,,,,,,,,,
12058.8,0.000136809,,,,,,,,,,,,
12058.85,9.67E-05,,,,,,,,,,,,
12058.9,3.26E-05,,,,,,,,,,,,
12058.95,1.22E-05,,,,,,,,,,,,
12059,4.33E-05,,,,,,,,,,,,
12059.05,7.12E-05,,,,,,,,,,,,
12059.1,5.58E-05,,,,,,,,,,,,
12059.15,5.07E-05,,,,,,,,,,,,
12059.2,9.68E-05,,,,,,,,,,,,
12059.25,9.45E-05,,,,,,,,,,,,
12059.25,5.73E-05,,,,,,,,,,,,
12059.3,1.96E-05,,,,,,,,,,,,
12059.35,0.000111731,,,,,,,,,,,,
12059.4,0.000169384,,,,,,,,,,,,
12059.45,0.000107209,,,,,,,,,,,,
12059.5,6.25E-05,,,,,,,,,,,,
12059.55,9.40E-05,,,,,,,,,,,,
12059.6,8.23E-05,,,,,,,,,,,,
12059.65,5.33E-05,,,,,,,,,,,,
12059.7,0.000105663,,,,,,,,,,,,
12059.75,7.91E-05,,,,,,,,,,,,
12059.75,7.95E-05,,,,,,,,,,,,
12059.8,0.000112863,,,,,,,,,,,,
12059.85,0.000103418,,,,,,,,,,,,
12059.9,9.06E-05,,,,,,,,,,,,
12059.95,8.22E-05,,,,,,,,,,,,
12060,8.51E-05,,,,,,,,,,,,
12060.05,7.91E-05,,,,,,,,,,,,
12060.1,8.21E-05,,,,,,,,,,,,
12060.15,9.96E-05,,,,,,,,,,,,
12060.2,0.000123051,,,,,,,,,,,,
12060.25,0.000110497,,,,,,,,,,,,
12060.25,0.000125672,,,,,,,,,,,,
12060.3,0.00010743,,,,,,,,,,,,
12060.35,8.29E-05,,,,,,,,,,,,
12060.4,6.56E-05,,,,,,,,,,,,
12060.45,5.87E-05,,,,,,,,,,,,
12060.5,4.60E-05,,,,,,,,,,,,
12060.55,3.10E-05,,,,,,,,,,,,
12060.6,2.75E-05,,,,,,,,,,,,
12060.65,7.42E-05,,,,,,,,,,,,
12060.7,2.53E-05,,,,,,,,,,,,
12060.75,4.81E-05,,,,,,,,,,,,
12060.75,9.05E-05,,,,,,,,,,,,
12060.8,9.27E-05,,,,,,,,,,,,
12060.85,8.24E-05,,,,,,,,,,,,
12060.9,7.49E-05,,,,,,,,,,,,
12060.95,5.02E-05,,,,,,,,,,,,
12061,3.70E-05,,,,,,,,,,,,
12061.05,7.56E-05,,,,,,,,,,,,
12061.1,8.49E-05,,,,,,,,,,,,
12061.15,5.89E-05,,,,,,,,,,,,
12061.2,7.15E-05,,,,,,,,,,,,
12061.25,8.97E-05,,,,,,,,,,,,
12061.25,0.000132323,,,,,,,,,,,,
12061.3,0.000133291,,,,,,,,,,,,
12061.35,0.000153892,,,,,,,,,,,,
12061.4,0.000142504,,,,,,,,,,,,
12061.45,8.96E-05,,,,,,,,,,,,
12061.5,8.51E-05,,,,,,,,,,,,
12061.55,0.000155216,,,,,,,,,,,,
12061.6,0.000193598,,,,,,,,,,,,
12061.65,0.000145111,,,,,,,,,,,,
12061.7,6.80E-05,,,,,,,,,,,,
12061.75,3.72E-05,,,,,,,,,,,,
12061.75,9.99E-05,,,,,,,,,,,,
12061.8,7.60E-05,,,,,,,,,,,,
12061.85,3.89E-05,,,,,,,,,,,,
12061.9,6.47E-05,,,,,,,,,,,,
12061.95,5.30E-05,,,,,,,,,,,,
12062,4.43E-05,,,,,,,,,,,,
12062.05,7.03E-05,,,,,,,,,,,,
12062.1,6.46E-05,,,,,,,,,,,,
12062.15,6.80E-05,,,,,,,,,,,,
12062.2,0.000107832,,,,,,,,,,,,
12062.25,9.99E-05,,,,,,,,,,,,
12062.25,5.80E-05,,,,,,,,,,,,
12062.3,6.51E-05,,,,,,,,,,,,
12062.35,0.000105619,,,,,,,,,,,,
12062.4,9.05E-05,,,,,,,,,,,,
12062.45,4.22E-05,,,,,,,,,,,,
12062.5,9.62E-05,,,,,,,,,,,,
12062.55,8.17E-05,,,,,,,,,,,,
12062.6,4.59E-05,,,,,,,,,,,,
12062.65,2.52E-06,,,,,,,,,,,,
12062.7,5.06E-05,,,,,,,,,,,,
12062.75,6.11E-05,,,,,,,,,,,,
12062.75,0.000111093,,,,,,,,,,,,
12062.8,0.000129837,,,,,,,,,,,,
12062.85,9.76E-05,,,,,,,,,,,,
12062.9,5.50E-05,,,,,,,,,,,,
12062.95,9.92E-06,,,,,,,,,,,,
12063,4.37E-05,,,,,,,,,,,,
12063.05,0.000113633,,,,,,,,,,,,
12063.1,0.00016855,,,,,,,,,,,,
12063.15,0.000124549,,,,,,,,,,,,
12063.2,6.74E-05,,,,,,,,,,,,
12063.25,5.20E-05,,,,,,,,,,,,
12063.25,5.68E-05,,,,,,,,,,,,
12063.3,3.53E-05,,,,,,,,,,,,
12063.35,9.62E-05,,,,,,,,,,,,
12063.4,9.09E-05,,,,,,,,,,,,
12063.45,3.35E-05,,,,,,,,,,,,
12063.5,2.29E-05,,,,,,,,,,,,
12063.55,9.15E-06,,,,,,,,,,,,
12063.6,5.51E-05,,,,,,,,,,,,
12063.65,5.65E-05,,,,,,,,,,,,
12063.7,3.65E-05,,,,,,,,,,,,
12063.75,9.52E-05,,,,,,,,,,,,
12063.75,1.88E-05,,,,,,,,,,,,
12063.8,4.55E-05,,,,,,,,,,,,
12063.85,8.97E-05,,,,,,,,,,,,
12063.9,9.30E-05,,,,,,,,,,,,
12063.95,3.94E-05,,,,,,,,,,,,
12064,8.34E-05,,,,,,,,,,,,
12064.05,0.000150735,,,,,,,,,,,,
12064.1,0.000166102,,,,,,,,,,,,
12064.15,0.000125612,,,,,,,,,,,,
12064.2,5.75E-05,,,,,,,,,,,,
12064.25,7.06E-05,,,,,,,,,,,,
12064.25,5.67E-05,,,,,,,,,,,,
12064.3,8.34E-05,,,,,,,,,,,,
12064.35,8.22E-05,,,,,,,,,,,,
12064.4,3.52E-05,,,,,,,,,,,,
12064.45,3.65E-05,,,,,,,,,,,,
12064.5,9.79E-05,,,,,,,,,,,,
12064.55,0.000149937,,,,,,,,,,,,
12064.6,0.000164646,,,,,,,,,,,,
12064.65,0.000128684,,,,,,,,,,,,
12064.7,0.000100679,,,,,,,,,,,,
12064.75,6.30E-05,,,,,,,,,,,,
12064.75,7.17E-05,,,,,,,,,,,,
12064.8,5.28E-05,,,,,,,,,,,,
12064.85,2.54E-05,,,,,,,,,,,,
12064.9,0.000202862,,,,,,,,,,,,
12064.95,0.000460662,,,,,,,,,,,,
12065,0.000597436,,,,,,,,,,,,
12065.05,0.000463002,,,,,,,,,,,,
12065.1,0.000186933,,,,,,,,,,,,
12065.15,9.32E-06,,,,,,,,,,,,
12065.2,3.97E-05,,,,,,,,,,,,
12065.25,8.11E-05,,,,,,,,,,,,
12065.25,4.16E-05,,,,,,,,,,,,
12065.3,5.90E-05,,,,,,,,,,,,
12065.35,5.56E-05,,,,,,,,,,,,
12065.4,7.29E-05,,,,,,,,,,,,
12065.45,0.000115617,,,,,,,,,,,,
12065.5,0.00012269,,,,,,,,,,,,
